,lat,lon,activity
771,-43.59665944240987,172.5725093577057,activity_21767060640.gpx
772,-43.596678636968136,172.5725130457431,activity_21767060640.gpx
773,-43.596700597554445,172.5725190807134,activity_21767060640.gpx
774,-43.596725491806865,172.57252084091306,activity_21767060640.gpx
775,-43.59674611128867,172.57251916453242,activity_21767060640.gpx
776,-43.59676421619952,172.57252612151206,activity_21767060640.gpx
777,-43.596788523718715,172.572525953874,activity_21767060640.gpx
778,-43.59680922701955,172.57252126000822,activity_21767060640.gpx
779,-43.59682632610202,172.57252796553075,activity_21767060640.gpx
780,-43.596851052716374,172.57252830080688,activity_21767060640.gpx
781,-43.59687577933073,172.57252469658852,activity_21767060640.gpx
782,-43.596899500116706,172.57252796553075,activity_21767060640.gpx
783,-43.596922969445586,172.57252997718751,activity_21767060640.gpx
784,-43.59694694168866,172.5725272949785,activity_21767060640.gpx
785,-43.596969824284315,172.57252402603626,activity_21767060640.gpx
786,-43.596991365775466,172.5725293904543,activity_21767060640.gpx
787,-43.59701793640852,172.5725304801017,activity_21767060640.gpx
788,-43.59704157337546,172.57252846844494,activity_21767060640.gpx
789,-43.59706085175276,172.5725378561765,activity_21767060640.gpx
790,-43.59708893112838,172.57254171185195,activity_21767060640.gpx
791,-43.59711357392371,172.57254087366164,activity_21767060640.gpx
792,-43.59713335521519,172.57254699245095,activity_21767060640.gpx
793,-43.597162356600165,172.57254984229803,activity_21767060640.gpx
794,-43.597186328843236,172.57254984229803,activity_21767060640.gpx
795,-43.59720543958247,172.5725563801825,activity_21767060640.gpx
796,-43.597231758758426,172.5725587271154,activity_21767060640.gpx
797,-43.59725338406861,172.57255671545863,activity_21767060640.gpx
798,-43.59727249480784,172.57256291806698,activity_21767060640.gpx
799,-43.597298227250576,172.57256149314344,activity_21767060640.gpx
800,-43.59732085838914,172.57255654782057,activity_21767060640.gpx
801,-43.597340639680624,172.57254933938384,activity_21767060640.gpx
802,-43.59736159443855,172.57255470380187,activity_21767060640.gpx
803,-43.59738782979548,172.5725584756583,activity_21767060640.gpx
804,-43.59740987420082,172.57255889475346,activity_21767060640.gpx
805,-43.59743024222553,172.57256677374244,activity_21767060640.gpx
806,-43.597461842000484,172.5725701265037,activity_21767060640.gpx
807,-43.59748765826225,172.57256627082825,activity_21767060640.gpx
808,-43.59750693663955,172.5725749041885,activity_21767060640.gpx
809,-43.597537111490965,172.57258052006364,activity_21767060640.gpx
810,-43.59755974262953,172.57258085533977,activity_21767060640.gpx
811,-43.59757826663554,172.57258739322424,activity_21767060640.gpx
812,-43.597607519477606,172.57259141653776,activity_21767060640.gpx
813,-43.59763157553971,172.5725928414613,activity_21767060640.gpx
814,-43.59765261411667,172.57259753532708,activity_21767060640.gpx
815,-43.597681783139706,172.57260189391673,activity_21767060640.gpx
816,-43.597707683220506,172.57260256446898,activity_21767060640.gpx
817,-43.59772888943553,172.57260943762958,activity_21767060640.gpx
818,-43.59775613062084,172.57261631079018,activity_21767060640.gpx
819,-43.597780521959066,172.57261832244694,activity_21767060640.gpx
820,-43.597805332392454,172.57261731661856,activity_21767060640.gpx
821,-43.59782603569329,172.57262385450304,activity_21767060640.gpx
822,-43.59785210341215,172.57262519560754,activity_21767060640.gpx
823,-43.59787255525589,172.57262846454978,activity_21767060640.gpx
824,-43.59788873232901,172.57264137268066,activity_21767060640.gpx
825,-43.59791371040046,172.5726469885558,activity_21767060640.gpx
826,-43.59793910756707,172.57264824584126,activity_21767060640.gpx
827,-43.59796131961048,172.57265025749803,activity_21767060640.gpx
828,-43.59798118472099,172.5726583879441,activity_21767060640.gpx
829,-43.59801035374403,172.5726644229144,activity_21767060640.gpx
830,-43.598034074530005,172.57266484200954,activity_21767060640.gpx
831,-43.598054526373744,172.5726769119501,activity_21767060640.gpx
832,-43.59807715751231,172.57267833687365,activity_21767060640.gpx
833,-43.59809978865087,172.57267565466464,activity_21767060640.gpx
834,-43.59812174923718,172.57267439737916,activity_21767060640.gpx
835,-43.59814236871898,172.57267682813108,activity_21767060640.gpx
836,-43.59816575422883,172.57267649285495,activity_21767060640.gpx
837,-43.59818570315838,172.57267775014043,activity_21767060640.gpx
838,-43.598200120031834,172.57268831133842,activity_21767060640.gpx
839,-43.598226606845856,172.57269266992807,activity_21767060640.gpx
840,-43.59824580140412,172.57269334048033,activity_21767060640.gpx
841,-43.59826155938208,172.5727006327361,activity_21767060640.gpx
842,-43.59828745946288,172.5727101881057,activity_21767060640.gpx
843,-43.598308917135,172.57271873764694,activity_21767060640.gpx
844,-43.59832216054201,172.57272066548467,activity_21767060640.gpx
845,-43.598340936005116,172.57273348979652,activity_21767060640.gpx
846,-43.59836960211396,172.57275084033608,activity_21767060640.gpx
847,-43.59839131124318,172.57275477983057,activity_21767060640.gpx
848,-43.598403465002775,172.5727725494653,activity_21767060640.gpx
849,-43.598427353426814,172.57279383949935,activity_21767060640.gpx
850,-43.598444955423474,172.57280549034476,activity_21767060640.gpx
851,-43.59845979139209,172.57281739264727,activity_21767060640.gpx
852,-43.59847881831229,172.57283365353942,activity_21767060640.gpx
853,-43.59850186854601,172.57284848950803,activity_21767060640.gpx
854,-43.59852449968457,172.57285192608833,activity_21767060640.gpx
855,-43.59853824600577,172.57286257110536,activity_21767060640.gpx
856,-43.59856674447656,172.57287313230336,activity_21767060640.gpx
857,-43.59858803451061,172.57288402877748,activity_21767060640.gpx
858,-43.598606223240495,172.5728951767087,activity_21767060640.gpx
859,-43.59863178804517,172.5729025527835,activity_21767060640.gpx
860,-43.59865341335535,172.57290263660252,activity_21767060640.gpx
861,-43.59867084771395,172.5729105155915,activity_21767060640.gpx
862,-43.59869624488056,172.57291588000953,activity_21767060640.gpx
863,-43.59871552325785,172.5729258544743,activity_21767060640.gpx
864,-43.59872918576002,172.5729371700436,activity_21767060640.gpx
865,-43.59875198453665,172.57294982671738,activity_21767060640.gpx
866,-43.5987735260278,172.57296139374375,activity_21767060640.gpx
867,-43.598790960386395,172.5729705300182,activity_21767060640.gpx
868,-43.59880839474499,172.5729903113097,activity_21767060640.gpx
869,-43.59883186407387,172.57300824858248,activity_21767060640.gpx
870,-43.59884971752763,172.5730170495808,activity_21767060640.gpx
871,-43.598863799124956,172.57303213700652,activity_21767060640.gpx
872,-43.59888785518706,172.57304454222322,activity_21767060640.gpx
873,-43.59890604391694,172.5730535108596,activity_21767060640.gpx
874,-43.59892004169524,172.5730709452182,activity_21767060640.gpx
875,-43.59894183464348,172.57308645173907,activity_21767060640.gpx
876,-43.59896262176335,172.5730981864035,activity_21767060640.gpx
877,-43.59897879883647,172.57311327382922,activity_21767060640.gpx
878,-43.599000507965684,172.57313137874007,activity_21767060640.gpx
879,-43.59902439638972,172.57314126938581,activity_21767060640.gpx
880,-43.599042082205415,172.57314973510802,activity_21767060640.gpx
881,-43.599060103297234,172.57316180504858,activity_21767060640.gpx
882,-43.59908809885383,172.57317169569433,activity_21767060640.gpx
883,-43.59910871833563,172.57317756302655,activity_21767060640.gpx
884,-43.59912682324648,172.57318921387196,activity_21767060640.gpx
885,-43.59915020875633,172.57320262491703,activity_21767060640.gpx
886,-43.59916990622878,172.57321318611503,activity_21767060640.gpx
887,-43.599184742197394,172.5732295308262,activity_21767060640.gpx
888,-43.599197985604405,172.57325182668865,activity_21767060640.gpx
889,-43.599221874028444,172.57326507009566,activity_21767060640.gpx
890,-43.599239559844136,172.57327160798013,activity_21767060640.gpx
891,-43.599258083850145,172.5732847675681,activity_21767060640.gpx
892,-43.59927828423679,172.57329524494708,activity_21767060640.gpx
893,-43.5992949642241,172.57330337539315,activity_21767060640.gpx
894,-43.59930468723178,172.57331443950534,activity_21767060640.gpx
895,-43.599308878183365,172.57333329878747,activity_21767060640.gpx
896,-43.59932119958103,172.57336238399148,activity_21767060640.gpx
897,-43.599334275349975,172.5733851827681,activity_21767060640.gpx
898,-43.599340142682195,172.57340529933572,activity_21767060640.gpx
899,-43.59934961423278,172.57342382334173,activity_21767060640.gpx
900,-43.59935590066016,172.5734425149858,activity_21767060640.gpx
901,-43.59935950487852,172.57345726713538,activity_21767060640.gpx
902,-43.59936436638236,172.57346749305725,activity_21767060640.gpx
903,-43.59936889261007,172.57347386330366,activity_21767060640.gpx
904,-43.599364114925265,172.57347059436142,activity_21767060640.gpx
905,-43.599364534020424,172.57347352802753,activity_21767060640.gpx
906,-43.599363612011075,172.57346916943789,activity_21767060640.gpx
907,-43.59935648739338,172.5734660681337,activity_21767060640.gpx
908,-43.59936327673495,172.57346916943789,activity_21767060640.gpx
909,-43.59937517903745,172.5734713487327,activity_21767060640.gpx
910,-43.59938548877835,172.57347771897912,activity_21767060640.gpx
911,-43.599394457414746,172.57348752580583,activity_21767060640.gpx
912,-43.59940300695598,172.57350420579314,activity_21767060640.gpx
913,-43.59941130504012,172.573522310704,activity_21767060640.gpx
914,-43.599414406344295,172.57353463210166,activity_21767060640.gpx
915,-43.5994175914675,172.57355567067862,activity_21767060640.gpx
916,-43.59942119568586,172.57357821799815,activity_21767060640.gpx
917,-43.59942488372326,172.57359866984189,activity_21767060640.gpx
918,-43.59943117015064,172.57362205535173,activity_21767060640.gpx
919,-43.599445335567,172.57364376448095,activity_21767060640.gpx
920,-43.59945128671825,172.57366069592535,activity_21767060640.gpx
921,-43.59945950098336,172.5736806448549,activity_21767060640.gpx
922,-43.59946419484913,172.57369564846158,activity_21767060640.gpx
923,-43.59946947544813,172.5737134180963,activity_21767060640.gpx
924,-43.59947492368519,172.5737313553691,activity_21767060640.gpx
925,-43.59948297031224,172.5737482868135,activity_21767060640.gpx
926,-43.59948783181608,172.5737694092095,activity_21767060640.gpx
927,-43.59949135221541,172.57378709502518,activity_21767060640.gpx
928,-43.59949571080506,172.57380612194538,activity_21767060640.gpx
929,-43.59949545934796,172.5738257355988,activity_21767060640.gpx
930,-43.599494034424424,172.57384920492768,activity_21767060640.gpx
931,-43.59949051402509,172.5738690700382,activity_21767060640.gpx
932,-43.599485736340284,172.5738862529397,activity_21767060640.gpx
933,-43.59947576187551,172.5739071238786,activity_21767060640.gpx
934,-43.59947266057134,172.57393947802484,activity_21767060640.gpx
935,-43.59947291202843,172.57395992986858,activity_21767060640.gpx
936,-43.59947190620005,172.5739808846265,activity_21767060640.gpx
937,-43.59947148710489,172.5740041024983,activity_21767060640.gpx
938,-43.599474001675844,172.57402933202684,activity_21767060640.gpx
939,-43.59947182238102,172.574045592919,activity_21767060640.gpx
940,-43.59947383403778,172.57407090626657,activity_21767060640.gpx
941,-43.599478946998715,172.57409546524286,activity_21767060640.gpx
942,-43.59947525896132,172.5741122290492,activity_21767060640.gpx
943,-43.599474588409066,172.57413343526423,activity_21767060640.gpx
944,-43.59947148710489,172.57416511885822,activity_21767060640.gpx
945,-43.59947383403778,172.57419244386256,activity_21767060640.gpx
946,-43.5994693916291,172.57421063259244,activity_21767060640.gpx
947,-43.59946293756366,172.5742382928729,activity_21767060640.gpx
948,-43.599454555660486,172.5742694735527,activity_21767060640.gpx
949,-43.5994519572705,172.57429093122482,activity_21767060640.gpx
950,-43.599444665014744,172.57431750185788,activity_21767060640.gpx
951,-43.59945271164179,172.57434960454702,activity_21767060640.gpx
952,-43.599460422992706,172.574368044734,activity_21767060640.gpx
953,-43.599468134343624,172.57438740693033,activity_21767060640.gpx
954,-43.59948590397835,172.5744058471173,activity_21767060640.gpx
955,-43.599496548995376,172.5744205992669,activity_21767060640.gpx
956,-43.599505769088864,172.5744354352355,activity_21767060640.gpx
957,-43.59951205551624,172.574457898736,activity_21767060640.gpx
958,-43.59951666556299,172.57447600364685,activity_21767060640.gpx
959,-43.5995227843523,172.57449477910995,activity_21767060640.gpx
960,-43.59951876103878,172.57451556622982,activity_21767060640.gpx
961,-43.599518928676844,172.57454507052898,activity_21767060640.gpx
962,-43.59951976686716,172.57457675412297,activity_21767060640.gpx
963,-43.59951348043978,172.57460609078407,activity_21767060640.gpx
964,-43.59950602054596,172.57464045658708,activity_21767060640.gpx
965,-43.59951004385948,172.57467641495168,activity_21767060640.gpx
966,-43.599514150992036,172.5747065898031,activity_21767060640.gpx
967,-43.59951389953494,172.57472913712263,activity_21767060640.gpx
968,-43.599519515410066,172.57475872524083,activity_21767060640.gpx
969,-43.5995195992291,172.57479107938707,activity_21767060640.gpx
970,-43.59951733611524,172.57481664419174,activity_21767060640.gpx
971,-43.599516078829765,172.57485025562346,activity_21767060640.gpx
972,-43.5995159111917,172.57488219067454,activity_21767060640.gpx
973,-43.5995124746114,172.57490708492696,activity_21767060640.gpx
974,-43.59950685873628,172.57494170218706,activity_21767060640.gpx
975,-43.59950417652726,172.5749782472849,activity_21767060640.gpx
976,-43.599498895928264,172.57500791922212,activity_21767060640.gpx
977,-43.59949562698603,172.57504387758672,activity_21767060640.gpx
978,-43.5994936991483,172.57507723756135,activity_21767060640.gpx
979,-43.59948732890189,172.57510481402278,activity_21767060640.gpx
980,-43.599482886493206,172.57513674907386,activity_21767060640.gpx
981,-43.5994815453887,172.57517002522945,activity_21767060640.gpx
982,-43.5994746722281,172.57519517093897,activity_21767060640.gpx
983,-43.599476516246796,172.57523397915065,activity_21767060640.gpx
984,-43.59947852790356,172.57526541128755,activity_21767060640.gpx
985,-43.59947215765715,172.57528812624514,activity_21767060640.gpx
986,-43.5994728282094,172.57531855255365,activity_21767060640.gpx
987,-43.599474504590034,172.57533841766417,activity_21767060640.gpx
988,-43.59948271885514,172.57535467855632,activity_21767060640.gpx
989,-43.599490681663156,172.57535769604146,activity_21767060640.gpx
990,-43.59950107522309,172.57535476237535,activity_21767060640.gpx
991,-43.59951524063945,172.5753554329276,activity_21767060640.gpx
992,-43.59952756203711,172.5753527507186,activity_21767060640.gpx
993,-43.59953870996833,172.57535451091826,activity_21767060640.gpx
994,-43.59954767860472,172.57535635493696,activity_21767060640.gpx
995,-43.599548768252134,172.57537010125816,activity_21767060640.gpx
996,-43.5995489358902,172.57538937963545,activity_21767060640.gpx
997,-43.5995505284518,172.57540781982243,activity_21767060640.gpx
998,-43.59954625368118,172.57542709819973,activity_21767060640.gpx
999,-43.59954273328185,172.57545341737568,activity_21767060640.gpx
1000,-43.59954457730055,172.57547713816166,activity_21767060640.gpx
1001,-43.599541895091534,172.57549633271992,activity_21767060640.gpx
1002,-43.599536530673504,172.57551720365882,activity_21767060640.gpx
1003,-43.59953720122576,172.57553363218904,activity_21767060640.gpx
1004,-43.59953108243644,172.57554561831057,activity_21767060640.gpx
1005,-43.59953393228352,172.57556305266917,activity_21767060640.gpx
1006,-43.599541895091534,172.5755776371807,activity_21767060640.gpx
1007,-43.599546840414405,172.57559054531157,activity_21767060640.gpx
1008,-43.599545415490866,172.57560521364212,activity_21767060640.gpx
1009,-43.599551282823086,172.57562885060906,activity_21767060640.gpx
1010,-43.59955773688853,172.5756447762251,activity_21767060640.gpx
1011,-43.599561508744955,172.57566246204078,activity_21767060640.gpx
1012,-43.59957165084779,172.57568643428385,activity_21767060640.gpx
1013,-43.599581960588694,172.57570881396532,activity_21767060640.gpx
1014,-43.599584894254804,172.5757288467139,activity_21767060640.gpx
1015,-43.59958916902542,172.57575256749988,activity_21767060640.gpx
1016,-43.59959453344345,172.5757782999426,activity_21767060640.gpx
1017,-43.599599059671164,172.57579380646348,activity_21767060640.gpx
1018,-43.59959947876632,172.57580931298435,activity_21767060640.gpx
1019,-43.599602999165654,172.57582515478134,activity_21767060640.gpx
1020,-43.5996057651937,172.5758388172835,activity_21767060640.gpx
1021,-43.599605932831764,172.57585315033793,activity_21767060640.gpx
1022,-43.599606016650796,172.57586748339236,activity_21767060640.gpx
1023,-43.59961272217333,172.57587905041873,activity_21767060640.gpx
1024,-43.59962001442909,172.57589120417833,activity_21767060640.gpx
1025,-43.59962856397033,172.575898244977,activity_21767060640.gpx
1026,-43.5996335092932,172.57590176537633,activity_21767060640.gpx
1027,-43.59963552094996,172.57590545341372,activity_21767060640.gpx
1028,-43.599640717729926,172.57591316476464,activity_21767060640.gpx
1029,-43.59964465722442,172.57591894827783,activity_21767060640.gpx
1030,-43.59964985400438,172.575924647972,activity_21767060640.gpx
1031,-43.59965220093727,172.57593252696097,activity_21767060640.gpx
1032,-43.59965647570789,172.57594032213092,activity_21767060640.gpx
1033,-43.59965748153627,172.57595356553793,activity_21767060640.gpx
1034,-43.59966158866882,172.57596546784043,activity_21767060640.gpx
1035,-43.599662175402045,172.57597468793392,activity_21767060640.gpx
1036,-43.59966292977333,172.5759780406952,activity_21767060640.gpx
1037,-43.599661672487855,172.57598189637065,activity_21767060640.gpx
1038,-43.59966376796365,172.5759830698371,activity_21767060640.gpx
1039,-43.599664606153965,172.57598105818033,activity_21767060640.gpx
1040,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1041,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1042,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1043,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1044,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1045,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1046,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1047,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1048,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1049,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1050,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1051,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1052,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1053,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1054,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1055,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1056,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1057,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1058,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1059,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1060,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1061,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1062,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1063,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1064,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1065,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1066,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1067,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1068,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1069,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1070,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1071,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1072,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1073,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1074,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1075,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1076,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1077,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1078,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1079,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1080,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1081,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1082,-43.59966586343944,172.57598248310387,activity_21767060640.gpx
1083,-43.599665025249124,172.57598692551255,activity_21767060640.gpx
1084,-43.599662678316236,172.5759947206825,activity_21767060640.gpx
1085,-43.59966544434428,172.57599296048284,activity_21767060640.gpx
1086,-43.59966745600104,172.57599120028317,activity_21767060640.gpx
1087,-43.59966921620071,172.5759899429977,activity_21767060640.gpx
1088,-43.59966988675296,172.5759889371693,activity_21767060640.gpx
1089,-43.59966963529587,172.57598868571222,activity_21767060640.gpx
1090,-43.59966712072492,172.57598826661706,activity_21767060640.gpx
1091,-43.59966343268752,172.57598742842674,activity_21767060640.gpx
1092,-43.59966343268752,172.57599086500704,activity_21767060640.gpx
1093,-43.59966452233493,172.57599321193993,activity_21767060640.gpx
1094,-43.59966577962041,172.57599513977766,activity_21767060640.gpx
1095,-43.59966821037233,172.57599941454828,activity_21767060640.gpx
1096,-43.59966837801039,172.57600218057632,activity_21767060640.gpx
1097,-43.59966938383877,172.57600410841405,activity_21767060640.gpx
1098,-43.59966980293393,172.57600620388985,activity_21767060640.gpx
1099,-43.5996697191149,172.57600779645145,activity_21767060640.gpx
1100,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1101,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1102,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1103,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1104,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1105,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1106,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1107,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1108,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1109,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1110,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1111,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1112,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1113,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1114,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1115,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1116,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1117,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1118,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1119,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1120,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1121,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1122,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1123,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1124,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1125,-43.59966980293393,172.5760079640895,activity_21767060640.gpx
1126,-43.59966879710555,172.576001342386,activity_21767060640.gpx
1127,-43.59966712072492,172.57599664852023,activity_21767060640.gpx
1128,-43.59966678544879,172.57599086500704,activity_21767060640.gpx
1129,-43.599665025249124,172.5759857520461,activity_21767060640.gpx
1130,-43.599665611982346,172.5759849138558,activity_21767060640.gpx
1131,-43.59967625699937,172.5759788788855,activity_21767060640.gpx
1132,-43.599680196493864,172.5759857520461,activity_21767060640.gpx
1133,-43.59967986121774,172.57598684169352,activity_21767060640.gpx
1134,-43.59967994503677,172.57598483003676,activity_21767060640.gpx
1135,-43.599679777398705,172.57597996853292,activity_21767060640.gpx
1136,-43.59967910684645,172.57597879506648,activity_21767060640.gpx
1137,-43.599678352475166,172.5759788788855,activity_21767060640.gpx
1138,-43.59967810101807,172.57598089054227,activity_21767060640.gpx
1139,-43.599678771570325,172.57598290219903,activity_21767060640.gpx
1140,-43.59967793338001,172.57598374038935,activity_21767060640.gpx
1141,-43.59967893920839,172.5759841594845,activity_21767060640.gpx
1142,-43.59967944212258,172.57598977535963,activity_21767060640.gpx
1143,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1144,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1145,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1146,-43.599679274484515,172.57599036209285,activity_21767060640.gpx
1147,-43.59967885538936,172.57599296048284,activity_21767060640.gpx
1148,-43.599679274484515,172.57599798962474,activity_21767060640.gpx
1149,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1150,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1151,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1152,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1153,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1154,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1155,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1156,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1157,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1158,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1159,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1160,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1161,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1162,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1163,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1164,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1165,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1166,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1167,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1168,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1169,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1170,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1171,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1172,-43.599677849560976,172.57600771263242,activity_21767060640.gpx
1173,-43.599679693579674,172.57602003403008,activity_21767060640.gpx
1174,-43.59967768192291,172.5760169327259,activity_21767060640.gpx
1175,-43.59967960976064,172.5760174356401,activity_21767060640.gpx
1176,-43.59967994503677,172.57601735182106,activity_21767060640.gpx
1177,-43.59968011267483,172.57601500488818,activity_21767060640.gpx
1178,-43.59967960976064,172.57601123303175,activity_21767060640.gpx
1179,-43.59967935830355,172.57600972428918,activity_21767060640.gpx
1180,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1181,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1182,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1183,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1184,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1185,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1186,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1187,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1188,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1189,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1190,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1191,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1192,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1193,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1194,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1195,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1196,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1197,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1198,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1199,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1200,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1201,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1202,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1203,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1204,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1205,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1206,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1207,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1208,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1209,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1210,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1211,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1212,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1213,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
1214,-43.59967935830355,172.57599011063576,activity_21767060640.gpx
